BusinessTripId,StartDate,EndDate,EmployeeId,PostalCode,City,OvernightStays,HotelCosts,TravelCosts,Currency,StrategicRegionId
BT152134,2013-02-13,2013-02-17,E108387,36251,Bad Hersfeld,4,0.0,137.14,EUR,GER100003
BT152136,2013-02-13,2013-02-17,E108292,36275,Kirchheim,4,0.0,122.64,EUR,GER100003
BT152140,2013-02-14,2013-02-18,E107882,36280,Oberaula,4,0.0,106.0,EUR,GER100003
BT152141,2013-02-14,2013-02-18,E108331,36286,Neuenstein,4,0.0,139.7,EUR,GER100003
BT152143,2013-02-15,2013-02-18,E107601,36217,Ronshausen,3,0.0,82.16,EUR,GER100003
BT152149,2013-02-15,2013-02-16,E107969,36217,Ronshausen,1,0.0,25.23,EUR,GER100003
BT152150,2013-02-15,2013-02-19,E108402,36289,Friedewald,4,0.0,118.91,EUR,GER100003
BT152156,2013-02-16,2013-02-18,E107601,36251,Bad Hersfeld,2,0.0,70.08,EUR,GER100003
BT152163,2013-02-16,2013-02-18,E107821,36282,Hauneck,2,0.0,49.16,EUR,GER100003
BT152169,2013-02-17,2013-02-20,E107836,36277,Schenklengsfeld,3,0.0,84.22,EUR,GER100003
BT152171,2013-02-17,2013-02-18,E107821,36277,Schenklengsfeld,1,0.0,25.38,EUR,GER100003
BT152173,2013-02-18,2013-02-20,E108292,36275,Kirchheim,2,0.0,55.46,EUR,GER100003
BT152174,2013-02-19,2013-02-21,E108232,36269,Philippsthal,2,0.0,68.44,EUR,GER100003
BT152178,2013-02-19,2013-02-19,E107763,36284,Hohenroda,0,0.0,0.0,EUR,GER100003
BT152184,2013-02-19,2013-02-23,E107623,36272,Niederaula,4,0.0,134.19,EUR,GER100003
BT152192,2013-02-19,2013-02-20,E108185,36318,Schwalmtal,1,0.0,32.29,EUR,GER100003
BT152199,2013-02-22,2013-02-26,E107836,36272,Niederaula,4,0.0,120.01,EUR,GER100003
BT152202,2013-02-22,2013-02-27,E108352,36277,Schenklengsfeld,5,0.0,169.23,EUR,GER100003
BT152207,2013-02-22,2013-02-22,E107882,36277,Schenklengsfeld,0,0.0,0.0,EUR,GER100003
BT152213,2013-02-23,2013-02-23,E108518,36219,Cornberg,0,0.0,0.0,EUR,GER100003
BT152214,2013-02-23,2013-02-26,E108292,36284,Hohenroda,3,0.0,96.43,EUR,GER100003
BT152220,2013-02-23,2013-02-25,E108292,36272,Niederaula,2,0.0,52.11,EUR,GER100003
BT152227,2013-02-23,2013-02-28,E108245,36304,Alsfeld,5,0.0,121.23,EUR,GER100003
BT152234,2013-02-24,2013-02-26,E108477,36219,Cornberg,2,0.0,69.3,EUR,GER100003
BT152241,2013-02-25,2013-02-27,E108232,36266,Heringen,2,0.0,49.64,EUR,GER100003
BT152245,2013-02-26,2013-02-28,E108228,36251,Bad Hersfeld,2,0.0,60.45,EUR,GER100003
BT152249,2013-02-27,2013-03-02,E107882,36272,Niederaula,3,0.0,82.19,EUR,GER100003
BT152256,2013-02-28,2013-03-01,E107886,36217,Ronshausen,1,0.0,29.85,EUR,GER100003
BT152262,2013-02-28,2013-03-02,E107601,36272,Niederaula,2,0.0,55.85,EUR,GER100003
BT152266,2013-02-28,2013-02-28,E107938,36284,Hohenroda,0,0.0,0.0,EUR,GER100003
BT152272,2013-02-28,2013-03-02,E108252,36284,Hohenroda,2,0.0,67.66,EUR,GER100003
BT152277,2013-03-01,2013-03-05,E108387,36251,Bad Hersfeld,4,0.0,127.08,EUR,GER100003
BT152285,2013-03-02,2013-03-02,E108518,36272,Niederaula,0,0.0,0.0,EUR,GER100003
BT152288,2013-03-02,2013-03-07,E108543,36272,Niederaula,5,0.0,126.65,EUR,GER100003
BT152291,2013-03-02,2013-03-03,E108286,36284,Hohenroda,1,0.0,26.03,EUR,GER100003
BT152299,2013-03-05,2013-03-05,E108228,36266,Heringen,0,0.0,0.0,EUR,GER100003
BT152302,2013-03-06,2013-03-06,E107958,36251,Bad Hersfeld,0,0.0,0.0,EUR,GER100003
BT152309,2013-03-06,2013-03-08,E108042,36275,Kirchheim,2,0.0,59.03,EUR,GER100003
BT152315,2013-03-06,2013-03-09,E107882,36275,Kirchheim,3,0.0,100.86,EUR,GER100003
BT152323,2013-03-06,2013-03-09,E107936,36284,Hohenroda,3,0.0,75.08,EUR,GER100003
BT152328,2013-03-07,2013-03-11,E108402,36318,Schwalmtal,4,0.0,142.27,EUR,GER100003
BT152329,2013-03-08,2013-03-11,E107969,36269,Philippsthal,3,0.0,95.47,EUR,GER100003
BT152337,2013-03-08,2013-03-10,E107652,36275,Kirchheim,2,0.0,69.96,EUR,GER100003
BT152344,2013-03-08,2013-03-09,E108305,36277,Schenklengsfeld,1,0.0,28.42,EUR,GER100003
BT152350,2013-03-10,2013-03-10,E107652,36275,Kirchheim,0,0.0,0.0,EUR,GER100003
BT152358,2013-03-12,2013-03-16,E108286,36277,Schenklengsfeld,4,0.0,99.27,EUR,GER100003
BT152366,2013-03-13,2013-03-17,E108352,36284,Hohenroda,4,0.0,110.87,EUR,GER100003
BT152371,2013-03-14,2013-03-14,E108228,36266,Heringen,0,0.0,0.0,EUR,GER100003
BT152379,2013-03-16,2013-03-18,E108245,36304,Alsfeld,2,0.0,67.4,EUR,GER100003
BT152384,2013-03-17,2013-03-22,E108387,36217,Ronshausen,5,0.0,129.38,EUR,GER100003
BT152392,2013-03-17,2013-03-17,E107882,36282,Hauneck,0,0.0,0.0,EUR,GER100003
BT152398,2013-03-17,2013-03-20,E107938,36275,Kirchheim,3,0.0,73.88,EUR,GER100003
BT152405,2013-03-17,2013-03-19,E107882,36277,Schenklengsfeld,2,0.0,51.48,EUR,GER100003
BT152413,2013-03-17,2013-03-21,E107653,36289,Friedewald,4,0.0,121.0,EUR,GER100003
BT152428,2013-03-18,2013-03-19,E108518,36219,Cornberg,1,0.0,30.01,EUR,GER100003
BT152434,2013-03-18,2013-03-21,E107882,36284,Hohenroda,3,0.0,82.58,EUR,GER100003
BT152438,2013-03-19,2013-03-22,E107886,36219,Cornberg,3,0.0,85.16,EUR,GER100003
BT152442,2013-03-19,2013-03-19,E107672,36304,Alsfeld,0,0.0,0.0,EUR,GER100003
BT152447,2013-03-19,2013-03-21,E107590,36304,Alsfeld,2,0.0,69.61,EUR,GER100003
BT152460,2013-03-20,2013-03-21,E108518,36219,Cornberg,1,0.0,25.98,EUR,GER100003
BT152467,2013-03-20,2013-03-24,E108228,36219,Cornberg,4,0.0,103.7,EUR,GER100003
BT152471,2013-03-20,2013-03-23,E107969,36251,Bad Hersfeld,3,0.0,74.47,EUR,GER100003
BT152473,2013-03-20,2013-03-20,E107936,36287,Breitenbach,0,0.0,0.0,EUR,GER100003
BT152479,2013-03-21,2013-03-25,E108543,36282,Hauneck,4,0.0,100.81,EUR,GER100003
BT152482,2013-03-21,2013-03-26,E108185,36304,Alsfeld,5,0.0,123.96,EUR,GER100003
BT152487,2013-03-22,2013-03-26,E108101,36284,Hohenroda,4,0.0,123.62,EUR,GER100003
BT152495,2013-03-23,2013-03-23,E108232,36251,Bad Hersfeld,0,0.0,0.0,EUR,GER100003
BT152501,2013-03-23,2013-03-26,E107886,36266,Heringen,3,0.0,95.35,EUR,GER100003
BT152505,2013-03-24,2013-03-29,E108477,36217,Ronshausen,5,0.0,172.44,EUR,GER100003
BT152509,2013-03-24,2013-03-27,E107938,36272,Niederaula,3,0.0,89.43,EUR,GER100003
BT152510,2013-03-27,2013-03-30,E107652,36277,Schenklengsfeld,3,0.0,78.24,EUR,GER100003
BT152513,2013-03-28,2013-03-31,E107601,36269,Philippsthal,3,0.0,90.95,EUR,GER100003
BT152516,2013-03-29,2013-04-05,E107941,31553,Auhagen,7,1194.84,24.59,EUR,GER100003
BT152519,2013-03-30,2013-04-01,E108228,36266,Heringen,2,0.0,50.25,EUR,GER100003
BT152521,2013-03-30,2013-04-01,E108228,36266,Heringen,2,0.0,63.56,EUR,GER100003
BT152524,2013-03-30,2013-03-30,E107886,36219,Cornberg,0,0.0,0.0,EUR,GER100003
BT152529,2013-03-31,2013-04-02,E107691,36217,Ronshausen,2,0.0,48.11,EUR,GER100003
BT152531,2013-04-01,2013-04-04,E107681,36219,Cornberg,3,0.0,94.79,EUR,GER100003
BT152534,2013-04-02,2013-04-03,E107691,36266,Heringen,1,0.0,35.98,EUR,GER100003
BT152537,2013-04-03,2013-04-07,E108518,36272,Niederaula,4,0.0,117.5,EUR,GER100003
BT152539,2013-04-04,2013-04-04,E107672,36284,Hohenroda,0,0.0,0.0,EUR,GER100003
BT152546,2013-04-05,2013-04-10,E107601,36272,Niederaula,5,0.0,174.96,EUR,GER100003
BT152553,2013-04-05,2013-04-08,E107969,36269,Philippsthal,3,0.0,77.3,EUR,GER100003
BT152558,2013-04-05,2013-04-08,E107821,36284,Hohenroda,3,0.0,72.13,EUR,GER100003
BT152568,2013-04-06,2013-04-08,E107969,36272,Niederaula,2,0.0,59.98,EUR,GER100003
BT152576,2013-04-06,2013-04-10,E108101,36286,Neuenstein,4,0.0,117.29,EUR,GER100003
BT152588,2013-04-07,2013-04-11,E108228,36266,Heringen,4,0.0,109.0,EUR,GER100003
BT152591,2013-04-07,2013-04-11,E108402,36286,Neuenstein,4,0.0,140.4,EUR,GER100003
BT152596,2013-04-08,2013-04-11,E107681,36269,Philippsthal,3,0.0,96.81,EUR,GER100003
BT152598,2013-04-09,2013-04-10,E108477,36251,Bad Hersfeld,1,0.0,31.95,EUR,GER100003
BT152600,2013-04-09,2013-04-11,E108245,36286,Neuenstein,2,0.0,62.81,EUR,GER100003
BT152605,2013-04-10,2013-04-15,E107969,36266,Heringen,5,0.0,164.78,EUR,GER100003
BT152610,2013-04-11,2013-04-14,E108185,37632,Eimen,3,524.79,28.22,EUR,GER100003
BT152617,2013-04-12,2013-04-12,E107941,36287,Breitenbach,0,0.0,0.0,EUR,GER100003
BT152621,2013-04-13,2013-04-18,E107842,36277,Schenklengsfeld,5,0.0,128.35,EUR,GER100003
BT152623,2013-04-13,2013-04-17,E108185,36284,Hohenroda,4,0.0,109.58,EUR,GER100003
BT152629,2013-04-13,2013-04-22,E107842,34281,Gudensberg,9,1715.34,32.36,EUR,GER100003
BT152641,2013-04-14,2013-04-19,E107623,36284,Hohenroda,5,0.0,155.22,EUR,GER100003
BT152646,2013-04-18,2013-04-23,E107821,36272,Niederaula,5,0.0,149.68,EUR,GER100003
BT152654,2013-04-18,2013-04-18,E108252,36304,Alsfeld,0,0.0,0.0,EUR,GER100003
BT152661,2013-04-19,2013-04-23,E107941,36284,Hohenroda,4,0.0,138.73,EUR,GER100003
BT152662,2013-04-19,2013-04-20,E108233,36318,Schwalmtal,1,0.0,32.87,EUR,GER100003
BT152669,2013-04-20,2013-04-23,E108286,36280,Oberaula,3,0.0,89.91,EUR,GER100003
BT152671,2013-04-20,2013-04-20,E107590,36318,Schwalmtal,0,0.0,0.0,EUR,GER100003
BT152676,2013-04-21,2013-04-21,E107681,36269,Philippsthal,0,0.0,0.0,EUR,GER100003
BT152680,2013-04-21,2013-04-25,E108042,36272,Niederaula,4,0.0,97.6,EUR,GER100003
BT152688,2013-04-22,2013-04-24,E108543,36277,Schenklengsfeld,2,0.0,50.64,EUR,GER100003
BT152690,2013-04-22,2013-04-23,E107842,36277,Schenklengsfeld,1,0.0,30.76,EUR,GER100003
BT152691,2013-04-22,2013-04-23,E108402,36286,Neuenstein,1,0.0,30.5,EUR,GER100003
BT152696,2013-04-23,2013-04-26,E108228,36272,Niederaula,3,0.0,78.26,EUR,GER100003
BT152697,2013-04-23,2013-04-24,E108292,36275,Kirchheim,1,0.0,24.08,EUR,GER100003
BT152705,2013-04-24,2013-04-29,E107601,36272,Niederaula,5,0.0,127.59,EUR,GER100003
BT152711,2013-04-25,2013-04-26,E107886,36251,Bad Hersfeld,1,0.0,26.02,EUR,GER100003
BT152719,2013-04-25,2013-04-26,E108042,36272,Niederaula,1,0.0,24.51,EUR,GER100003
BT152726,2013-04-25,2013-04-29,E108101,36286,Neuenstein,4,0.0,142.0,EUR,GER100003
BT152734,2013-04-27,2013-04-29,E108232,36217,Ronshausen,2,0.0,70.21,EUR,GER100003
BT152736,2013-04-28,2013-04-30,E107969,36217,Ronshausen,2,0.0,57.37,EUR,GER100003
BT152741,2013-04-28,2013-04-28,E107763,36282,Hauneck,0,0.0,0.0,EUR,GER100003
BT152744,2013-04-29,2013-05-04,E107691,36269,Philippsthal,5,0.0,146.64,EUR,GER100003
BT152754,2013-05-01,2013-05-04,E108232,36272,Niederaula,3,0.0,105.83,EUR,GER100003
BT152756,2013-05-03,2013-05-06,E107681,36219,Cornberg,3,0.0,96.38,EUR,GER100003
BT152760,2013-05-03,2013-05-07,E108228,36272,Niederaula,4,0.0,119.69,EUR,GER100003
BT152766,2013-05-03,2013-05-08,E107938,36284,Hohenroda,5,0.0,156.92,EUR,GER100003
BT152770,2013-05-05,2013-05-05,E108477,36217,Ronshausen,0,0.0,0.0,EUR,GER100003
BT152778,2013-05-06,2013-05-09,E108228,36266,Heringen,3,0.0,73.69,EUR,GER100003
BT152781,2013-05-08,2013-05-09,E107850,36318,Schwalmtal,1,0.0,30.9,EUR,GER100003
BT152787,2013-05-08,2013-05-10,E107590,34537,Bad Wildungen,2,349.29,31.37,EUR,GER100003
BT152795,2013-05-09,2013-05-13,E108477,36219,Cornberg,4,0.0,118.25,EUR,GER100003
BT152802,2013-05-09,2013-05-12,E107886,36272,Niederaula,3,0.0,100.14,EUR,GER100003
BT152806,2013-05-10,2013-05-11,E108232,36251,Bad Hersfeld,1,0.0,32.01,EUR,GER100003
BT152807,2013-05-10,2013-05-11,E108042,36282,Hauneck,1,0.0,24.1,EUR,GER100003
BT152815,2013-05-10,2013-05-10,E107941,36289,Friedewald,0,0.0,0.0,EUR,GER100003
BT152822,2013-05-10,2013-05-11,E108185,36287,Breitenbach,1,0.0,34.15,EUR,GER100003
BT152823,2013-05-11,2013-05-13,E107886,36272,Niederaula,2,0.0,60.08,EUR,GER100003
BT152824,2013-05-12,2013-05-17,E107681,36266,Heringen,5,0.0,149.34,EUR,GER100003
BT152831,2013-05-12,2013-05-16,E107958,36269,Philippsthal,4,0.0,121.61,EUR,GER100003
BT152835,2013-05-13,2013-05-13,E107938,36277,Schenklengsfeld,0,0.0,0.0,EUR,GER100003
BT152840,2013-05-13,2013-05-16,E107836,36282,Hauneck,3,0.0,103.52,EUR,GER100003
BT152843,2013-05-13,2013-05-16,E107836,36277,Schenklengsfeld,3,0.0,88.1,EUR,GER100003
BT152846,2013-05-13,2013-05-18,E107590,36287,Breitenbach,5,0.0,151.35,EUR,GER100003
BT152852,2013-05-13,2013-05-14,E108233,36318,Schwalmtal,1,0.0,30.56,EUR,GER100003
BT152854,2013-05-14,2013-05-15,E108233,36289,Friedewald,1,0.0,29.79,EUR,GER100003
BT152856,2013-05-15,2013-05-18,E107886,36266,Heringen,3,0.0,95.61,EUR,GER100003
BT152864,2013-05-15,2013-05-17,E107936,36284,Hohenroda,2,0.0,61.82,EUR,GER100003
BT152870,2013-05-15,2013-05-15,E108101,36304,Alsfeld,0,0.0,0.0,EUR,GER100003
BT152875,2013-05-16,2013-05-19,E107691,36251,Bad Hersfeld,3,0.0,84.92,EUR,GER100003
BT152876,2013-05-16,2013-05-16,E107763,36284,Hohenroda,0,0.0,0.0,EUR,GER100003
BT152882,2013-05-16,2013-05-19,E107623,36277,Schenklengsfeld,3,0.0,94.38,EUR,GER100003
BT152885,2013-05-16,2013-05-16,E108245,36286,Neuenstein,0,0.0,0.0,EUR,GER100003
BT152888,2013-05-17,2013-05-19,E108245,36287,Breitenbach,2,0.0,63.13,EUR,GER100003
BT152892,2013-05-18,2013-05-21,E107842,36282,Hauneck,3,0.0,87.91,EUR,GER100003
BT152899,2013-05-19,2013-05-24,E108387,36217,Ronshausen,5,0.0,154.81,EUR,GER100003
BT152900,2013-05-19,2013-05-20,E108232,36251,Bad Hersfeld,1,0.0,28.65,EUR,GER100003
BT152902,2013-05-19,2013-05-24,E108286,36272,Niederaula,5,0.0,148.26,EUR,GER100003
BT152905,2013-05-19,2013-05-24,E107590,36287,Breitenbach,5,0.0,179.08,EUR,GER100003
BT152906,2013-05-20,2013-05-20,E108042,36280,Oberaula,0,0.0,0.0,EUR,GER100003
BT152912,2013-05-20,2013-05-24,E108305,36277,Schenklengsfeld,4,0.0,137.26,EUR,GER100003
BT152918,2013-05-21,2013-05-23,E107691,36272,Niederaula,2,0.0,63.37,EUR,GER100003
BT152922,2013-05-21,2013-05-23,E108518,36217,Ronshausen,2,0.0,58.73,EUR,GER100003
BT152927,2013-05-23,2013-05-25,E108185,36318,Schwalmtal,2,0.0,71.57,EUR,GER100003
BT152933,2013-05-24,2013-05-29,E108305,36275,Kirchheim,5,0.0,120.71,EUR,GER100003
BT152939,2013-05-24,2013-05-29,E108042,36282,Hauneck,5,0.0,122.28,EUR,GER100003
BT152947,2013-05-26,2013-05-28,E107652,36280,Oberaula,2,0.0,58.57,EUR,GER100003
BT152955,2013-05-26,2013-05-30,E107623,36275,Kirchheim,4,0.0,134.65,EUR,GER100003
BT152962,2013-05-26,2013-05-27,E107882,36280,Oberaula,1,0.0,25.3,EUR,GER100003
BT152964,2013-05-27,2013-05-29,E108228,36272,Niederaula,2,0.0,64.92,EUR,GER100003
BT152966,2013-05-27,2013-05-31,E107590,36287,Breitenbach,4,0.0,111.76,EUR,GER100003
BT152968,2013-05-29,2013-06-02,E108564,36318,Schwalmtal,4,0.0,110.45,EUR,GER100003
BT152976,2013-05-30,2013-06-03,E108228,36266,Heringen,4,0.0,106.74,EUR,GER100003
BT152979,2013-05-30,2013-05-30,E107681,36272,Niederaula,0,0.0,0.0,EUR,GER100003
BT152982,2013-05-30,2013-06-01,E108233,36289,Friedewald,2,0.0,59.85,EUR,GER100003
BT152987,2013-05-30,2013-06-01,E107941,36286,Neuenstein,2,0.0,60.11,EUR,GER100003
BT152993,2013-05-31,2013-06-03,E107886,36266,Heringen,3,0.0,83.96,EUR,GER100003
BT153000,2013-06-02,2013-06-06,E107969,36251,Bad Hersfeld,4,0.0,107.82,EUR,GER100003
BT153004,2013-06-02,2013-06-06,E108352,36275,Kirchheim,4,0.0,134.03,EUR,GER100003
BT153007,2013-06-03,2013-06-05,E108518,36219,Cornberg,2,0.0,68.81,EUR,GER100003
BT153011,2013-06-04,2013-06-04,E108232,36219,Cornberg,0,0.0,0.0,EUR,GER100003
BT153018,2013-06-05,2013-06-08,E108518,36266,Heringen,3,0.0,99.56,EUR,GER100003
BT153021,2013-06-05,2013-06-10,E108387,36272,Niederaula,5,0.0,152.23,EUR,GER100003
BT153022,2013-06-05,2013-06-10,E107836,36284,Hohenroda,5,0.0,175.35,EUR,GER100003
BT153031,2013-06-06,2013-06-08,E108228,36266,Heringen,2,0.0,69.86,EUR,GER100003
BT153038,2013-06-06,2013-06-10,E107691,36217,Ronshausen,4,0.0,104.56,EUR,GER100003
BT153039,2013-06-07,2013-06-12,E108232,36251,Bad Hersfeld,5,0.0,121.39,EUR,GER100003
BT153040,2013-06-07,2013-06-08,E107969,36266,Heringen,1,0.0,27.54,EUR,GER100003
BT153048,2013-06-07,2013-06-10,E108286,36277,Schenklengsfeld,3,0.0,102.06,EUR,GER100003
BT153056,2013-06-08,2013-06-08,E107969,36251,Bad Hersfeld,0,0.0,0.0,EUR,GER100003
BT153060,2013-06-08,2013-06-13,E108305,36284,Hohenroda,5,0.0,149.03,EUR,GER100003
BT153068,2013-06-08,2013-06-11,E107653,36284,Hohenroda,3,0.0,86.22,EUR,GER100003
BT153069,2013-06-10,2013-06-12,E108518,36266,Heringen,2,0.0,53.45,EUR,GER100003
BT153070,2013-06-11,2013-06-16,E107941,36287,Breitenbach,5,0.0,172.09,EUR,GER100003
BT153073,2013-06-12,2013-06-17,E108387,36217,Ronshausen,5,0.0,120.95,EUR,GER100003
BT153078,2013-06-12,2013-06-17,E107681,36217,Ronshausen,5,0.0,174.38,EUR,GER100003
BT153082,2013-06-12,2013-06-16,E108042,36284,Hohenroda,4,0.0,120.73,EUR,GER100003
BT153086,2013-06-12,2013-06-17,E107590,36289,Friedewald,5,0.0,163.64,EUR,GER100003
BT153094,2013-06-13,2013-06-16,E107938,36275,Kirchheim,3,0.0,94.32,EUR,GER100003
BT153101,2013-06-13,2013-06-17,E107941,36284,Hohenroda,4,0.0,117.52,EUR,GER100003
BT153106,2013-06-14,2013-06-16,E107969,36272,Niederaula,2,0.0,64.93,EUR,GER100003
BT153111,2013-06-14,2013-06-14,E107958,36217,Ronshausen,0,0.0,0.0,EUR,GER100003
BT153115,2013-06-14,2013-06-18,E108286,36284,Hohenroda,4,0.0,99.67,EUR,GER100003
BT153121,2013-06-15,2013-06-19,E107936,36284,Hohenroda,4,0.0,139.74,EUR,GER100003
BT153126,2013-06-15,2013-06-19,E108245,36286,Neuenstein,4,0.0,110.78,EUR,GER100003
BT153131,2013-06-15,2013-06-17,E108252,36289,Friedewald,2,0.0,64.97,EUR,GER100003
BT153147,2013-06-16,2013-06-21,E108252,36289,Friedewald,5,0.0,178.09,EUR,GER100003
BT153150,2013-06-16,2013-06-19,E108233,36304,Alsfeld,3,0.0,91.29,EUR,GER100003
BT153152,2013-06-17,2013-06-18,E108233,36318,Schwalmtal,1,0.0,24.69,EUR,GER100003
BT153155,2013-06-17,2013-06-18,E108101,36304,Alsfeld,1,0.0,28.73,EUR,GER100003
BT153160,2013-06-18,2013-06-23,E108042,36275,Kirchheim,5,0.0,167.52,EUR,GER100003
BT153165,2013-06-19,2013-06-22,E107681,36251,Bad Hersfeld,3,0.0,98.11,EUR,GER100003
BT153168,2013-06-19,2013-06-21,E107821,36272,Niederaula,2,0.0,69.73,EUR,GER100003
BT153169,2013-06-19,2013-06-22,E108352,36272,Niederaula,3,0.0,105.66,EUR,GER100003
BT153176,2013-06-19,2013-06-24,E107590,36284,Hohenroda,5,0.0,168.47,EUR,GER100003
BT153179,2013-06-19,2013-06-19,E108245,36289,Friedewald,0,0.0,0.0,EUR,GER100003
BT153184,2013-06-19,2013-06-23,E107958,31637,Rodewald,4,734.72,32.28,EUR,GER100003
BT153192,2013-06-20,2013-06-23,E107936,36289,Friedewald,3,0.0,72.28,EUR,GER100003
BT153200,2013-06-20,2013-06-25,E108245,36289,Friedewald,5,0.0,162.23,EUR,GER100003
BT153206,2013-06-23,2013-06-23,E107850,36287,Breitenbach,0,0.0,0.0,EUR,GER100003
BT153213,2013-06-23,2013-06-28,E108331,36304,Alsfeld,5,0.0,121.73,EUR,GER100003
BT153220,2013-06-23,2013-06-24,E108252,36289,Friedewald,1,0.0,30.18,EUR,GER100003
BT153221,2013-06-24,2013-06-28,E107763,36284,Hohenroda,4,0.0,136.61,EUR,GER100003
BT153228,2013-06-24,2013-06-28,E107763,36280,Oberaula,4,0.0,101.58,EUR,GER100003
BT153234,2013-06-24,2013-06-27,E107850,36284,Hohenroda,3,0.0,96.57,EUR,GER100003
BT153240,2013-06-24,2013-06-27,E107941,36289,Friedewald,3,0.0,72.66,EUR,GER100003
BT153249,2013-06-25,2013-06-28,E107601,36219,Cornberg,3,0.0,101.22,EUR,GER100003
BT153255,2013-06-25,2013-06-26,E108233,36287,Breitenbach,1,0.0,26.05,EUR,GER100003
BT153258,2013-06-25,2013-06-28,E108185,36318,Schwalmtal,3,0.0,103.56,EUR,GER100003
BT153260,2013-06-26,2013-07-01,E107821,36275,Kirchheim,5,0.0,141.79,EUR,GER100003
BT153268,2013-06-27,2013-06-29,E107821,36277,Schenklengsfeld,2,0.0,59.32,EUR,GER100003
BT153269,2013-06-29,2013-07-04,E108518,36272,Niederaula,5,0.0,177.65,EUR,GER100003
BT153274,2013-06-29,2013-07-03,E107672,36287,Breitenbach,4,0.0,120.9,EUR,GER100003
BT153278,2013-06-30,2013-07-05,E107691,36266,Heringen,5,0.0,141.69,EUR,GER100003
BT153280,2013-06-30,2013-06-30,E107590,36289,Friedewald,0,0.0,0.0,EUR,GER100003
BT153282,2013-06-30,2013-07-05,E107653,36304,Alsfeld,5,0.0,159.95,EUR,GER100003
BT153288,2013-07-01,2013-07-05,E107958,36269,Philippsthal,4,0.0,130.97,EUR,GER100003
BT153293,2013-07-01,2013-07-04,E107842,36280,Oberaula,3,0.0,94.31,EUR,GER100003
BT153301,2013-07-01,2013-07-03,E108042,36275,Kirchheim,2,0.0,56.94,EUR,GER100003
BT153304,2013-07-02,2013-07-02,E108233,36318,Schwalmtal,0,0.0,0.0,EUR,GER100003
BT153312,2013-07-02,2013-07-04,E108233,36287,Breitenbach,2,0.0,57.08,EUR,GER100003
BT153313,2013-07-03,2013-07-06,E107590,36289,Friedewald,3,0.0,88.46,EUR,GER100003
BT153315,2013-07-03,2013-07-04,E107936,36289,Friedewald,1,0.0,26.14,EUR,GER100003
BT153321,2013-07-04,2013-07-08,E107969,36217,Ronshausen,4,0.0,110.52,EUR,GER100003
BT153325,2013-07-04,2013-07-05,E108543,36277,Schenklengsfeld,1,0.0,30.49,EUR,GER100003
BT153326,2013-07-05,2013-07-10,E108518,36272,Niederaula,5,0.0,139.36,EUR,GER100003
BT153332,2013-07-06,2013-07-08,E107958,36269,Philippsthal,2,0.0,56.83,EUR,GER100003
BT153336,2013-07-07,2013-07-08,E108232,36272,Niederaula,1,0.0,30.01,EUR,GER100003
BT153337,2013-07-07,2013-07-07,E107763,36277,Schenklengsfeld,0,0.0,0.0,EUR,GER100003
BT153345,2013-07-07,2013-07-10,E107941,36284,Hohenroda,3,0.0,89.35,EUR,GER100003
BT153348,2013-07-08,2013-07-12,E108232,36251,Bad Hersfeld,4,0.0,99.55,EUR,GER100003
BT153352,2013-07-08,2013-07-09,E108305,36275,Kirchheim,1,0.0,28.9,EUR,GER100003
BT153355,2013-07-08,2013-07-13,E108402,36286,Neuenstein,5,0.0,178.2,EUR,GER100003
BT153362,2013-07-08,2013-07-15,E108305,35117,Münchhausen,7,1277.21,26.0,EUR,GER100003
BT153367,2013-07-09,2013-07-12,E107836,36277,Schenklengsfeld,3,0.0,75.11,EUR,GER100003
BT153368,2013-07-10,2013-07-11,E107681,36269,Philippsthal,1,0.0,30.76,EUR,GER100003
BT153372,2013-07-11,2013-07-15,E107691,36217,Ronshausen,4,0.0,106.42,EUR,GER100003
BT153375,2013-07-11,2013-07-12,E107936,36287,Breitenbach,1,0.0,34.4,EUR,GER100003
BT153382,2013-07-12,2013-07-12,E107672,36284,Hohenroda,0,0.0,0.0,EUR,GER100003
BT153389,2013-07-13,2013-07-13,E107763,36277,Schenklengsfeld,0,0.0,0.0,EUR,GER100003
BT153402,2013-07-14,2013-07-16,E107886,36251,Bad Hersfeld,2,0.0,55.36,EUR,GER100003
BT153403,2013-07-14,2013-07-18,E108305,36280,Oberaula,4,0.0,132.55,EUR,GER100003
BT153404,2013-07-15,2013-07-15,E108331,36287,Breitenbach,0,0.0,0.0,EUR,GER100003
BT153410,2013-07-16,2013-07-19,E108228,36251,Bad Hersfeld,3,0.0,96.11,EUR,GER100003
BT153414,2013-07-16,2013-07-18,E108402,36289,Friedewald,2,0.0,66.67,EUR,GER100003
BT153415,2013-07-17,2013-07-18,E107836,36272,Niederaula,1,0.0,32.15,EUR,GER100003
BT153418,2013-07-17,2013-07-19,E108543,36275,Kirchheim,2,0.0,61.14,EUR,GER100003
BT153421,2013-07-18,2013-07-20,E108477,36272,Niederaula,2,0.0,64.39,EUR,GER100003
BT153426,2013-07-20,2013-07-25,E107672,36284,Hohenroda,5,0.0,120.07,EUR,GER100003
BT153434,2013-07-21,2013-07-26,E107969,36266,Heringen,5,0.0,143.55,EUR,GER100003
BT153437,2013-07-21,2013-07-24,E107601,36272,Niederaula,3,0.0,97.98,EUR,GER100003
