BusinessTripId,StartDate,EndDate,EmployeeId,PostalCode_x,City_x,OvernightStays,HotelCosts,TravelCosts,Currency_x,BranchId,Position,HiredOn,Salary,Currency_y,StrategicRegionId,City_y,PostalCode_y,Latitude,Longitude,OfficeSpaces,Dest_PC,Dest_City,Dest,Response Garbsen,Response Hannover,ResponseModGarbsen,ResponseModHannover,DistanceGarbsen,DurationGarbsen,DistanceHannover,DurationHannover,Garbsen_minutes,Hannover_minutes,UHC Garbsen,UHC Hannover
BT136800,2008-01-11,2008-01-15,E107623,35315,Homberg,4,645.83,31.33,EUR,B100008,Consultant,1996-05-20,136507.4,EUR,GER100003,Haldensleben,39340,52.2903751,11.4058738,22,35315,Homberg,35315%2C%20Homberg,"{
   ""destination_addresses"" : [ ""35315 Homberg, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""273 km"",
                  ""value"" : 272776
               },
               ""duration"" : {
                  ""text"" : ""3 hours 12 mins"",
                  ""value"" : 11503
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""35315 Homberg, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""254 km"",
                  ""value"" : 253996
               },
               ""duration"" : {
                  ""text"" : ""3 hours 7 mins"",
                  ""value"" : 11228
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['35315 Homberg, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '273 km', 'value': 272776}, 'duration': {'text': '3 hours 12 mins', 'value': 11503}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['35315 Homberg, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '254 km', 'value': 253996}, 'duration': {'text': '3 hours 7 mins', 'value': 11228}, 'status': 'OK'}]}], 'status': 'OK'}",273 km,3 hours 12 mins,254 km,3 hours 7 mins,192,187,645.83,645.83
BT139622,2008-12-22,2008-12-25,E107623,42857,Remscheid,3,494.8,28.73,EUR,B100008,Consultant,1996-05-20,136507.4,EUR,GER100003,Haldensleben,39340,52.2903751,11.4058738,22,42857,Remscheid,42857%2C%20Remscheid,"{
   ""destination_addresses"" : [ ""42857 Remscheid, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""251 km"",
                  ""value"" : 251312
               },
               ""duration"" : {
                  ""text"" : ""2 hours 42 mins"",
                  ""value"" : 9720
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""42857 Remscheid, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""258 km"",
                  ""value"" : 258038
               },
               ""duration"" : {
                  ""text"" : ""2 hours 50 mins"",
                  ""value"" : 10188
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['42857 Remscheid, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '251 km', 'value': 251312}, 'duration': {'text': '2 hours 42 mins', 'value': 9720}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['42857 Remscheid, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '258 km', 'value': 258038}, 'duration': {'text': '2 hours 50 mins', 'value': 10188}, 'status': 'OK'}]}], 'status': 'OK'}",251 km,2 hours 42 mins,258 km,2 hours 50 mins,162,170,494.8,494.8
BT139946,2009-01-26,2009-01-27,E107623,32683,Barntrup,1,184.79,32.93,EUR,B100008,Consultant,1996-05-20,136507.4,EUR,GER100003,Haldensleben,39340,52.2903751,11.4058738,22,32683,Barntrup,32683%2C%20Barntrup,"{
   ""destination_addresses"" : [ ""32683 Barntrup, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""77.2 km"",
                  ""value"" : 77230
               },
               ""duration"" : {
                  ""text"" : ""1 hour 1 min"",
                  ""value"" : 3668
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""32683 Barntrup, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""84.0 km"",
                  ""value"" : 83955
               },
               ""duration"" : {
                  ""text"" : ""1 hour 9 mins"",
                  ""value"" : 4136
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['32683 Barntrup, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '77.2 km', 'value': 77230}, 'duration': {'text': '1 hour 1 min', 'value': 3668}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['32683 Barntrup, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '84.0 km', 'value': 83955}, 'duration': {'text': '1 hour 9 mins', 'value': 4136}, 'status': 'OK'}]}], 'status': 'OK'}",77.2 km,1 hour 1 min,84.0 km,1 hour 9 mins,61,69,184.79,184.79
BT140068,2009-02-04,2009-02-10,E107623,56651,Brenk,6,1033.89,28.58,EUR,B100008,Consultant,1996-05-20,136507.4,EUR,GER100003,Haldensleben,39340,52.2903751,11.4058738,22,56651,Brenk,56651%2C%20Brenk,"{
   ""destination_addresses"" : [ ""Brenk, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""363 km"",
                  ""value"" : 362571
               },
               ""duration"" : {
                  ""text"" : ""3 hours 51 mins"",
                  ""value"" : 13834
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""Brenk, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""369 km"",
                  ""value"" : 369296
               },
               ""duration"" : {
                  ""text"" : ""3 hours 58 mins"",
                  ""value"" : 14302
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Brenk, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '363 km', 'value': 362571}, 'duration': {'text': '3 hours 51 mins', 'value': 13834}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['Brenk, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '369 km', 'value': 369296}, 'duration': {'text': '3 hours 58 mins', 'value': 14302}, 'status': 'OK'}]}], 'status': 'OK'}",363 km,3 hours 51 mins,369 km,3 hours 58 mins,231,238,1033.89,1033.89
BT140321,2009-02-28,2009-03-08,E107623,35630,Heinrichsegen,8,1577.42,24.51,EUR,B100008,Consultant,1996-05-20,136507.4,EUR,GER100003,Haldensleben,39340,52.2903751,11.4058738,22,35630,Heinrichsegen,35630%2C%20Heinrichsegen,"{
   ""destination_addresses"" : [ ""35630 Ehringshausen, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""349 km"",
                  ""value"" : 349100
               },
               ""duration"" : {
                  ""text"" : ""3 hours 49 mins"",
                  ""value"" : 13724
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""35630 Ehringshausen, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""330 km"",
                  ""value"" : 330319
               },
               ""duration"" : {
                  ""text"" : ""3 hours 44 mins"",
                  ""value"" : 13449
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['35630 Ehringshausen, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '349 km', 'value': 349100}, 'duration': {'text': '3 hours 49 mins', 'value': 13724}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['35630 Ehringshausen, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '330 km', 'value': 330319}, 'duration': {'text': '3 hours 44 mins', 'value': 13449}, 'status': 'OK'}]}], 'status': 'OK'}",349 km,3 hours 49 mins,330 km,3 hours 44 mins,229,224,1577.42,1577.42
BT141955,2009-09-28,2009-10-03,E107623,56858,Neef,5,948.51,32.87,EUR,B100008,Consultant,1996-05-20,136507.4,EUR,GER100003,Haldensleben,39340,52.2903751,11.4058738,22,56858,Neef,56858%2C%20Neef,"{
   ""destination_addresses"" : [ ""Neef, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""425 km"",
                  ""value"" : 424842
               },
               ""duration"" : {
                  ""text"" : ""4 hours 41 mins"",
                  ""value"" : 16874
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""Neef, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""432 km"",
                  ""value"" : 431568
               },
               ""duration"" : {
                  ""text"" : ""4 hours 49 mins"",
                  ""value"" : 17342
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Neef, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '425 km', 'value': 424842}, 'duration': {'text': '4 hours 41 mins', 'value': 16874}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['Neef, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '432 km', 'value': 431568}, 'duration': {'text': '4 hours 49 mins', 'value': 17342}, 'status': 'OK'}]}], 'status': 'OK'}",425 km,4 hours 41 mins,432 km,4 hours 49 mins,281,289,948.51,948.51
BT142698,2009-12-24,2009-12-26,E107623,38875,Elend,2,388.62,29.99,EUR,B100008,Consultant,1996-05-20,136507.4,EUR,GER100003,Haldensleben,39340,52.2903751,11.4058738,22,38875,Elend,38875%2C%20Elend,"{
   ""destination_addresses"" : [ ""Elend, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""152 km"",
                  ""value"" : 151948
               },
               ""duration"" : {
                  ""text"" : ""1 hour 49 mins"",
                  ""value"" : 6543
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""Elend, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""143 km"",
                  ""value"" : 142794
               },
               ""duration"" : {
                  ""text"" : ""1 hour 51 mins"",
                  ""value"" : 6685
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Elend, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '152 km', 'value': 151948}, 'duration': {'text': '1 hour 49 mins', 'value': 6543}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['Elend, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '143 km', 'value': 142794}, 'duration': {'text': '1 hour 51 mins', 'value': 6685}, 'status': 'OK'}]}], 'status': 'OK'}",152 km,1 hour 49 mins,143 km,1 hour 51 mins,109,111,388.62,388.62
BT144596,2010-08-01,2010-08-06,E107623,31707,Heeßen,5,929.55,32.92,EUR,B100008,Consultant,1996-05-20,136507.4,EUR,GER100003,Haldensleben,39340,52.2903751,11.4058738,22,31707,Heeßen,31707%2C%20Heeßen,"{
   ""destination_addresses"" : [ ""31707 Hee\u00dfen, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""52.1 km"",
                  ""value"" : 52132
               },
               ""duration"" : {
                  ""text"" : ""38 mins"",
                  ""value"" : 2288
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""31707 Hee\u00dfen, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""58.9 km"",
                  ""value"" : 58857
               },
               ""duration"" : {
                  ""text"" : ""46 mins"",
                  ""value"" : 2756
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['31707 Heeßen, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '52.1 km', 'value': 52132}, 'duration': {'text': '38 mins', 'value': 2288}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['31707 Heeßen, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '58.9 km', 'value': 58857}, 'duration': {'text': '46 mins', 'value': 2756}, 'status': 'OK'}]}], 'status': 'OK'}",52.1 km,38 mins,58.9 km,46 mins,38,46,0.0,0.0
BT144778,2010-08-23,2010-08-27,E107623,55442,Warmsroth,4,706.78,29.8,EUR,B100008,Consultant,1996-05-20,136507.4,EUR,GER100003,Haldensleben,39340,52.2903751,11.4058738,22,55442,Warmsroth,55442%2C%20Warmsroth,"{
   ""destination_addresses"" : [ ""55442 Warmsroth, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""443 km"",
                  ""value"" : 442726
               },
               ""duration"" : {
                  ""text"" : ""4 hours 40 mins"",
                  ""value"" : 16816
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""55442 Warmsroth, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""425 km"",
                  ""value"" : 425132
               },
               ""duration"" : {
                  ""text"" : ""4 hours 38 mins"",
                  ""value"" : 16665
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['55442 Warmsroth, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '443 km', 'value': 442726}, 'duration': {'text': '4 hours 40 mins', 'value': 16816}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['55442 Warmsroth, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '425 km', 'value': 425132}, 'duration': {'text': '4 hours 38 mins', 'value': 16665}, 'status': 'OK'}]}], 'status': 'OK'}",443 km,4 hours 40 mins,425 km,4 hours 38 mins,280,278,706.78,706.78
BT145606,2010-12-02,2010-12-05,E107623,56288,Rothenbergerhof,3,504.18,31.11,EUR,B100008,Consultant,1996-05-20,136507.4,EUR,GER100003,Haldensleben,39340,52.2903751,11.4058738,22,56288,Rothenbergerhof,56288%2C%20Rothenbergerhof,"{
   ""destination_addresses"" : [ ""Rothenbergerhof, 56288 Bell (Hunsr\u00fcck), Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""432 km"",
                  ""value"" : 431907
               },
               ""duration"" : {
                  ""text"" : ""4 hours 34 mins"",
                  ""value"" : 16449
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""Rothenbergerhof, 56288 Bell (Hunsr\u00fcck), Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""439 km"",
                  ""value"" : 438633
               },
               ""duration"" : {
                  ""text"" : ""4 hours 42 mins"",
                  ""value"" : 16917
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Rothenbergerhof, 56288 Bell (Hunsrück), Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '432 km', 'value': 431907}, 'duration': {'text': '4 hours 34 mins', 'value': 16449}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['Rothenbergerhof, 56288 Bell (Hunsrück), Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '439 km', 'value': 438633}, 'duration': {'text': '4 hours 42 mins', 'value': 16917}, 'status': 'OK'}]}], 'status': 'OK'}",432 km,4 hours 34 mins,439 km,4 hours 42 mins,274,282,504.18,504.18
BT147296,2011-06-18,2011-06-20,E107623,57520,Emmerzhausen,2,351.92,25.37,EUR,B100008,Consultant,1996-05-20,136507.4,EUR,GER100003,Haldensleben,39340,52.2903751,11.4058738,22,57520,Emmerzhausen,57520%2C%20Emmerzhausen,"{
   ""destination_addresses"" : [ ""57520 Emmerzhausen, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""322 km"",
                  ""value"" : 322367
               },
               ""duration"" : {
                  ""text"" : ""3 hours 41 mins"",
                  ""value"" : 13253
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""57520 Emmerzhausen, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""329 km"",
                  ""value"" : 329093
               },
               ""duration"" : {
                  ""text"" : ""3 hours 49 mins"",
                  ""value"" : 13721
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['57520 Emmerzhausen, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '322 km', 'value': 322367}, 'duration': {'text': '3 hours 41 mins', 'value': 13253}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['57520 Emmerzhausen, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '329 km', 'value': 329093}, 'duration': {'text': '3 hours 49 mins', 'value': 13721}, 'status': 'OK'}]}], 'status': 'OK'}",322 km,3 hours 41 mins,329 km,3 hours 49 mins,221,229,351.92,351.92
BT149764,2012-04-28,2012-05-06,E107623,57614,Niederwambach,8,1376.07,27.3,EUR,B100008,Consultant,1996-05-20,136507.4,EUR,GER100003,Haldensleben,39340,52.2903751,11.4058738,22,57614,Niederwambach,57614%2C%20Niederwambach,"{
   ""destination_addresses"" : [ ""Niederwambach, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""356 km"",
                  ""value"" : 355815
               },
               ""duration"" : {
                  ""text"" : ""3 hours 49 mins"",
                  ""value"" : 13732
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""Niederwambach, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""363 km"",
                  ""value"" : 362541
               },
               ""duration"" : {
                  ""text"" : ""3 hours 57 mins"",
                  ""value"" : 14200
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['Niederwambach, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '356 km', 'value': 355815}, 'duration': {'text': '3 hours 49 mins', 'value': 13732}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['Niederwambach, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '363 km', 'value': 362541}, 'duration': {'text': '3 hours 57 mins', 'value': 14200}, 'status': 'OK'}]}], 'status': 'OK'}",356 km,3 hours 49 mins,363 km,3 hours 57 mins,229,237,1376.07,1376.07
BT150617,2012-08-15,2012-08-21,E107623,55469,Altweidelbach,6,1117.77,24.99,EUR,B100008,Consultant,1996-05-20,136507.4,EUR,GER100003,Haldensleben,39340,52.2903751,11.4058738,22,55469,Altweidelbach,55469%2C%20Altweidelbach,"{
   ""destination_addresses"" : [ ""55469 Altweidelbach, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""443 km"",
                  ""value"" : 442544
               },
               ""duration"" : {
                  ""text"" : ""4 hours 38 mins"",
                  ""value"" : 16659
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""55469 Altweidelbach, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""449 km"",
                  ""value"" : 449270
               },
               ""duration"" : {
                  ""text"" : ""4 hours 45 mins"",
                  ""value"" : 17127
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['55469 Altweidelbach, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '443 km', 'value': 442544}, 'duration': {'text': '4 hours 38 mins', 'value': 16659}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['55469 Altweidelbach, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '449 km', 'value': 449270}, 'duration': {'text': '4 hours 45 mins', 'value': 17127}, 'status': 'OK'}]}], 'status': 'OK'}",443 km,4 hours 38 mins,449 km,4 hours 45 mins,278,285,1117.77,1117.77
BT155275,2014-03-02,2014-03-03,E107623,55767,Leisel,1,165.87,27.65,EUR,B100008,Consultant,1996-05-20,136507.4,EUR,GER100003,Haldensleben,39340,52.2903751,11.4058738,22,55767,Leisel,55767%2C%20Leisel,"{
   ""destination_addresses"" : [ ""55767 Leisel, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""475 km"",
                  ""value"" : 475271
               },
               ""duration"" : {
                  ""text"" : ""5 hours 17 mins"",
                  ""value"" : 19043
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""55767 Leisel, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""482 km"",
                  ""value"" : 481996
               },
               ""duration"" : {
                  ""text"" : ""5 hours 25 mins"",
                  ""value"" : 19511
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['55767 Leisel, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '475 km', 'value': 475271}, 'duration': {'text': '5 hours 17 mins', 'value': 19043}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['55767 Leisel, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '482 km', 'value': 481996}, 'duration': {'text': '5 hours 25 mins', 'value': 19511}, 'status': 'OK'}]}], 'status': 'OK'}",475 km,5 hours 17 mins,482 km,5 hours 25 mins,317,325,165.87,165.87
BT166851,2018-02-21,2018-02-25,E107623,37308,Sickerode,4,744.49,29.95,EUR,B100008,Consultant,1996-05-20,136507.4,EUR,GER100003,Haldensleben,39340,52.2903751,11.4058738,22,37308,Sickerode,37308%2C%20Sickerode,"{
   ""destination_addresses"" : [ ""37308 Sickerode, Germany"" ],
   ""origin_addresses"" : [ ""Garbsen, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""194 km"",
                  ""value"" : 194166
               },
               ""duration"" : {
                  ""text"" : ""2 hours 17 mins"",
                  ""value"" : 8199
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{
   ""destination_addresses"" : [ ""37308 Sickerode, Germany"" ],
   ""origin_addresses"" : [ ""Hanover, Germany"" ],
   ""rows"" : [
      {
         ""elements"" : [
            {
               ""distance"" : {
                  ""text"" : ""175 km"",
                  ""value"" : 175386
               },
               ""duration"" : {
                  ""text"" : ""2 hours 12 mins"",
                  ""value"" : 7924
               },
               ""status"" : ""OK""
            }
         ]
      }
   ],
   ""status"" : ""OK""
}
","{'destination_addresses': ['37308 Sickerode, Germany'], 'origin_addresses': ['Garbsen, Germany'], 'rows': [{'elements': [{'distance': {'text': '194 km', 'value': 194166}, 'duration': {'text': '2 hours 17 mins', 'value': 8199}, 'status': 'OK'}]}], 'status': 'OK'}","{'destination_addresses': ['37308 Sickerode, Germany'], 'origin_addresses': ['Hanover, Germany'], 'rows': [{'elements': [{'distance': {'text': '175 km', 'value': 175386}, 'duration': {'text': '2 hours 12 mins', 'value': 7924}, 'status': 'OK'}]}], 'status': 'OK'}",194 km,2 hours 17 mins,175 km,2 hours 12 mins,137,132,744.49,744.49
